trip_id,driver_id,city_id,pickup_area,dropoff_area,pickup_time,dropoff_time,distance_km,base_fare,surge_multiplier,final_fare,payment_method,trip_status,passenger_rating
1027,2,2,Hotel,Bus Stand,2024-06-15 16:10:00,2024-06-15 18:50:00,26.26,388.0,1.86,721.68,Card,Cancelled,
1028,13,4,Railway Station,Airport,2024-03-23 13:46:00,2024-03-23 18:11:00,39.55,490.49,1.0,490.49,Card,Completed,4
1029,37,1,Market,Hospital,2024-08-24 13:43:00,2024-08-24 16:54:00,27.74,524.78,1.0,524.78,Card,Completed,3
1030,16,5,Hotel,Railway Station,2024-08-24 18:04:00,2024-08-24 18:15:00,1.8,20.27,1.0,20.27,Wallet,No-show,
1031,17,3,Airport,IT Park,2024-10-02 07:49:00,2024-10-02 10:09:00,27.9,527.69,1.0,527.69,Wallet,Cancelled,
1032,47,2,Market,Railway Station,2024-01-21 11:45:00,2024-01-21 16:06:00,41.84,670.87,1.0,670.87,Card,Completed,4
1033,24,8,College,Suburb,2024-07-30 17:09:00,2024-07-30 21:05:00,41.21,715.59,1.45,1037.61,Wallet,Completed,5
1034,22,2,City Mall,Bus Stand,2024-05-31 17:21:00,2024-05-31 20:40:00,35.75,593.32,1.0,593.32,Wallet,Cancelled,
1035,2,2,College,IT Park,2024-04-23 20:36:00,2024-04-23 21:46:00,17.28,230.34,1.0,230.34,Card,Completed,4
1036,48,2,City Mall,Market,2024-12-21 07:38:00,2024-12-21 08:29:00,14.22,200.13,1.0,200.13,Cash,Completed,4
1037,17,3,City Mall,Market,2024-07-05 18:47:00,2024-07-05 23:08:00,39.36,595.7,1.0,595.7,Card,No-show,
1038,21,1,Hotel,Airport,2024-09-24 11:55:00,2024-09-24 16:28:00,41.78,676.29,1.0,676.29,Cash,Completed,4
1039,22,2,Hospital,College,2024-04-25 10:14:00,2024-04-25 11:02:00,8.03,127.43,1.0,127.43,Wallet,Completed,3
1040,37,1,Airport,Hotel,2024-11-22 20:53:00,2024-11-23 00:38:00,33.96,596.04,1.0,596.04,Cash,Completed,4
1041,22,2,College,Market,2024-09-16 06:35:00,2024-09-16 10:28:00,43.33,770.1,1.0,770.1,Card,Completed,3
1042,16,5,Airport,Market,2024-05-05 09:47:00,2024-05-05 10:27:00,9.45,174.74,1.0,174.74,Wallet,Completed,3
1043,36,2,Suburb,Suburb,2024-05-22 07:12:00,2024-05-22 09:24:00,33.4,612.55,1.0,612.55,Card,Completed,3
1044,49,5,College,Railway Station,2024-10-24 14:06:00,2024-10-24 16:00:00,24.86,428.87,1.0,428.87,Wallet,Completed,3
1045,6,6,College,Suburb,2024-08-31 08:34:00,2024-08-31 10:49:00,27.14,428.44,1.31,561.26,Card,Cancelled,
1046,41,1,IT Park,IT Park,2024-11-10 18:00:00,2024-11-10 18:57:00,12.45,177.5,2.25,399.38,Card,Completed,4
1047,16,5,College,College,2024-06-23 09:35:00,2024-06-23 11:11:00,23.38,374.25,2.43,909.43,Card,Completed,5
1048,12,4,Suburb,Railway Station,2024-02-03 18:43:00,2024-02-03 20:07:00,14.75,271.43,1.0,271.43,Card,Completed,3
1049,14,7,Suburb,Market,2024-06-06 15:20:00,2024-06-06 18:45:00,34.84,514.76,1.0,514.76,Card,Cancelled,
1050,21,1,College,Market,2024-03-21 08:25:00,2024-03-21 10:49:00,35.68,635.78,1.0,635.78,Wallet,No-show,
1051,50,5,Hospital,College,2024-05-17 08:16:00,2024-05-17 09:58:00,22.03,393.23,1.52,597.71,Wallet,Completed,5
1052,28,6,City Mall,College,2024-10-15 12:26:00,2024-10-15 12:32:00,1.75,32.41,1.0,32.41,Wallet,Completed,5
1053,2,2,Hospital,Bus Stand,2024-12-26 08:42:00,2024-12-26 11:13:00,32.68,436.55,1.0,436.55,Card,Cancelled,
1054,48,2,Market,College,2024-04-12 18:39:00,2024-04-12 20:27:00,23.38,417.36,1.66,692.82,Cash,Completed,5
1055,50,5,Railway Station,Airport,2024-12-03 12:58:00,2024-12-03 16:42:00,32.23,418.95,1.0,418.95,Wallet,Completed,3
1056,18,3,Hotel,City Mall,2024-10-02 11:59:00,2024-10-02 13:30:00,13.86,204.78,1.0,204.78,Card,Completed,5
1057,38,4,IT Park,Airport,2024-06-02 16:35:00,2024-06-02 17:07:00,5.33,69.09,1.0,69.09,Card,Completed,5
1058,50,5,City Mall,Hospital,2024-02-04 20:44:00,2024-02-05 00:20:00,32.45,438.45,1.0,438.45,Wallet,Completed,3
1059,15,8,City Mall,Railway Station,2024-08-23 11:12:00,2024-08-23 13:28:00,30.98,515.27,1.0,515.27,Wallet,Completed,3
1060,28,6,Airport,Bus Stand,2024-07-21 19:51:00,2024-07-21 20:10:00,3.59,54.67,1.0,54.67,Wallet,Completed,4
1061,35,4,Bus Stand,City Mall,2024-09-08 09:21:00,2024-09-08 12:42:00,29.1,491.08,1.0,491.08,Card,Cancelled,
1062,6,6,City Mall,Hospital,2024-10-20 21:39:00,2024-10-21 00:48:00,29.78,373.06,2.33,869.23,Cash,Completed,5
1063,12,4,Hotel,Market,2024-11-27 16:29:00,2024-11-27 19:04:00,24.46,404.59,1.0,404.59,Wallet,Completed,3
1064,1,2,Bus Stand,College,2024-11-15 19:01:00,2024-11-15 19:11:00,1.87,25.39,2.58,65.51,Card,Cancelled,
1065,50,5,Suburb,IT Park,2024-10-21 21:57:00,2024-10-22 00:37:00,39.79,713.75,1.0,713.75,Card,Cancelled,
1066,7,2,Suburb,Suburb,2024-01-14 15:54:00,2024-01-14 16:15:00,3.22,38.7,1.4,54.18,Wallet,Cancelled,
1067,11,5,Railway Station,Hotel,2024-08-05 23:14:00,2024-08-06 02:34:00,42.23,537.92,1.0,537.92,Cash,Completed,4
1068,29,6,Railway Station,City Mall,2024-04-16 12:28:00,2024-04-16 14:35:00,20.58,259.08,1.0,259.08,Card,Completed,3
1069,38,4,Hotel,Suburb,2024-09-21 07:48:00,2024-09-21 08:38:00,10.62,196.74,1.0,196.74,Card,No-show,
1070,6,6,Hotel,Railway Station,2024-09-16 11:16:00,2024-09-16 12:40:00,23.63,438.55,1.0,438.55,Wallet,Completed,4
1071,24,8,College,Airport,2024-06-07 19:27:00,2024-06-07 23:33:00,42.65,691.61,2.35,1625.28,Wallet,Cancelled,
1072,47,2,College,Airport,2024-11-27 20:02:00,2024-11-27 20:32:00,7.62,99.0,1.0,99.0,Cash,Completed,5
1073,39,5,City Mall,City Mall,2024-04-17 20:42:00,2024-04-17 21:52:00,14.25,227.15,1.0,227.15,Wallet,Completed,5
1074,8,6,Hospital,Airport,2024-03-24 03:13:00,2024-03-24 04:18:00,14.81,237.0,1.0,237.0,Wallet,Completed,3
1075,3,1,Airport,Hospital,2024-03-14 21:02:00,2024-03-14 23:32:00,24.97,426.99,1.0,426.99,Card,Completed,3
1076,6,6,College,City Mall,2024-08-02 23:07:00,2024-08-03 02:43:00,43.64,642.18,1.0,642.18,Card,Cancelled,
1077,41,1,Railway Station,College,2024-01-01 10:30:00,2024-01-01 13:38:00,40.63,530.42,1.0,530.42,Wallet,Completed,5
1078,48,2,Market,Railway Station,2024-10-19 08:14:00,2024-10-19 10:39:00,23.89,416.73,2.29,954.31,Card,Completed,4
1079,15,8,City Mall,Hospital,2024-05-08 08:42:00,2024-05-08 10:03:00,14.6,243.58,1.0,243.58,Wallet,Completed,4
1080,24,8,City Mall,Airport,2024-12-04 07:47:00,2024-12-04 11:11:00,42.16,475.3,1.0,475.3,Card,Completed,3
1081,41,1,Market,Hotel,2024-01-18 19:15:00,2024-01-18 19:59:00,8.54,115.98,1.0,115.98,Wallet,Completed,5
1082,14,7,IT Park,Hospital,2024-08-20 17:34:00,2024-08-20 19:23:00,20.63,349.88,1.0,349.88,Wallet,Completed,3
1083,50,5,Hotel,Airport,2024-10-08 13:06:00,2024-10-08 15:48:00,30.56,419.86,1.0,419.86,Card,Completed,4
1084,9,5,Hotel,Bus Stand,2024-02-18 08:29:00,2024-02-18 10:57:00,37.61,449.9,1.0,449.9,Cash,Completed,4
1085,33,7,Suburb,Hospital,2024-04-03 12:56:00,2024-04-03 17:45:00,44.94,564.4,1.0,564.4,Card,Completed,3
1086,39,5,City Mall,Hospital,2024-03-18 16:33:00,2024-03-18 18:29:00,24.34,423.57,1.0,423.57,Card,Completed,5
1087,7,2,Hotel,Suburb,2024-12-14 08:40:00,2024-12-14 12:33:00,38.86,497.8,1.0,497.8,Wallet,Completed,5
1088,4,5,Airport,Railway Station,2024-07-24 09:57:00,2024-07-24 11:48:00,24.2,347.76,1.0,347.76,Wallet,Completed,4
1089,46,5,College,City Mall,2024-10-11 17:13:00,2024-10-11 19:47:00,41.65,662.44,1.0,662.44,Card,Completed,3
1090,26,3,City Mall,Hotel,2024-03-22 17:25:00,2024-03-22 19:21:00,27.23,353.68,1.0,353.68,Cash,Cancelled,
1091,47,2,Railway Station,Market,2024-10-26 21:09:00,2024-10-26 22:08:00,10.45,126.86,1.79,227.08,Wallet,Completed,5
1092,15,8,Hospital,IT Park,2024-12-04 13:52:00,2024-12-04 14:27:00,6.93,117.42,1.0,117.42,Cash,Completed,5
1093,25,2,Suburb,Bus Stand,2024-05-10 07:29:00,2024-05-10 09:39:00,20.03,247.32,1.0,247.32,Cash,Completed,4
1094,6,6,Hotel,Hotel,2024-11-04 22:55:00,2024-11-05 00:35:00,17.27,310.08,1.0,310.08,Cash,Cancelled,
1095,41,1,IT Park,Hospital,2024-02-23 19:17:00,2024-02-23 22:55:00,38.14,643.02,1.0,643.02,Cash,Completed,5
1096,1,2,College,Bus Stand,2024-02-21 18:31:00,2024-02-21 19:41:00,12.06,180.42,1.0,180.42,Card,Completed,5
1097,37,1,Railway Station,Market,2024-07-11 16:55:00,2024-07-11 20:49:00,41.75,587.03,1.0,587.03,Cash,Completed,5
1098,8,6,Hospital,College,2024-05-02 11:43:00,2024-05-02 15:08:00,32.35,512.11,1.0,512.11,Wallet,Completed,3
1099,37,1,Suburb,Market,2024-09-24 03:25:00,2024-09-24 07:14:00,36.87,590.84,1.0,590.84,Card,Completed,3
1100,2,2,Hospital,Hospital,2024-11-18 21:06:00,2024-11-18 21:57:00,14.21,203.16,1.0,203.16,Wallet,Completed,4
1101,16,5,City Mall,Suburb,2024-05-21 13:03:00,2024-05-21 14:32:00,15.62,259.18,1.0,259.18,Card,Cancelled,
1102,50,5,Hospital,Hospital,2024-10-07 17:47:00,2024-10-07 19:49:00,18.96,261.43,1.0,261.43,Card,Cancelled,
1103,35,4,City Mall,Hotel,2024-04-26 10:19:00,2024-04-26 10:52:00,5.91,99.14,1.0,99.14,Card,Completed,4
1104,17,3,Suburb,Market,2024-12-28 14:21:00,2024-12-28 18:31:00,36.56,664.16,1.0,664.16,Wallet,Completed,3
1105,33,7,Market,Hotel,2024-12-24 17:18:00,2024-12-24 20:42:00,34.42,526.83,1.0,526.83,Wallet,Completed,3
1106,10,8,IT Park,Market,2024-06-23 15:25:00,2024-06-23 16:09:00,7.29,102.66,1.0,102.66,Card,Cancelled,
1107,6,6,Airport,College,2024-06-14 23:28:00,2024-06-15 01:59:00,37.44,485.49,1.0,485.49,Card,No-show,
1108,45,5,College,College,2024-04-22 09:14:00,2024-04-22 11:36:00,20.66,361.39,1.75,632.43,Wallet,Cancelled,
1109,36,2,IT Park,Hospital,2024-10-09 23:12:00,2024-10-10 00:59:00,19.44,345.71,1.0,345.71,Wallet,Completed,4
1110,28,6,City Mall,Hospital,2024-07-08 11:59:00,2024-07-08 15:19:00,42.26,573.1,1.0,573.1,Card,No-show,
1111,35,4,Market,Suburb,2024-10-23 07:58:00,2024-10-23 10:41:00,35.61,536.27,1.0,536.27,Wallet,Cancelled,
1112,46,5,Hotel,Railway Station,2024-12-25 17:35:00,2024-12-25 20:45:00,37.22,476.11,2.55,1214.08,Card,Completed,5
1113,2,2,IT Park,Market,2024-10-13 13:41:00,2024-10-13 13:57:00,4.0,55.12,1.0,55.12,Wallet,Completed,3
1114,47,2,IT Park,Hospital,2024-01-15 18:31:00,2024-01-15 20:28:00,20.24,346.41,1.89,654.71,Card,Completed,5
1115,37,1,Market,Airport,2024-09-17 21:09:00,2024-09-18 00:22:00,34.83,656.25,1.0,656.25,Wallet,Cancelled,
1116,38,4,City Mall,City Mall,2024-03-02 18:04:00,2024-03-02 20:55:00,28.2,429.72,1.0,429.72,Cash,Completed,5
1117,42,3,Hotel,College,2024-09-10 18:21:00,2024-09-10 18:57:00,5.38,99.9,1.0,99.9,Card,Completed,4
1118,22,2,Railway Station,Hospital,2024-04-03 07:22:00,2024-04-03 08:02:00,9.22,133.16,1.44,191.75,Wallet,Completed,4
1119,49,5,Bus Stand,Airport,2024-02-18 15:01:00,2024-02-18 18:55:00,39.75,456.62,1.0,456.62,Cash,Completed,3
1120,21,1,Suburb,Market,2024-07-15 10:51:00,2024-07-15 15:16:00,40.87,633.77,1.0,633.77,Wallet,No-show,
1121,12,4,Bus Stand,City Mall,2024-10-01 08:22:00,2024-10-01 08:45:00,5.72,94.18,1.86,175.17,Wallet,Completed,3
1122,2,2,IT Park,Railway Station,2024-11-14 04:34:00,2024-11-14 07:11:00,40.14,696.4,1.0,696.4,Wallet,Cancelled,
1123,44,1,Hospital,College,2024-04-02 16:10:00,2024-04-02 19:58:00,40.66,609.14,1.0,609.14,Card,No-show,
1124,25,2,Suburb,Hotel,2024-08-17 21:42:00,2024-08-17 23:33:00,25.62,351.17,1.0,351.17,Cash,Cancelled,
1125,23,3,Market,Railway Station,2024-01-31 21:58:00,2024-02-01 00:08:00,22.4,397.57,1.0,397.57,Card,Cancelled,
1126,6,6,IT Park,Hospital,2024-12-05 17:58:00,2024-12-05 19:57:00,24.44,381.28,1.0,381.28,Card,Completed,3
1127,29,6,Hotel,IT Park,2024-04-11 09:40:00,2024-04-11 10:57:00,20.04,290.2,1.34,388.87,Wallet,Completed,5
1128,50,5,Bus Stand,City Mall,2024-05-27 18:44:00,2024-05-27 19:09:00,3.9,68.84,1.43,98.44,Wallet,Completed,5
1129,48,2,Hotel,Bus Stand,2024-01-25 15:03:00,2024-01-25 18:29:00,43.55,613.15,1.0,613.15,Card,Completed,5
1130,12,4,Hospital,Railway Station,2024-09-17 11:44:00,2024-09-17 12:01:00,3.45,43.87,1.0,43.87,Card,Completed,3
1131,32,8,Airport,Suburb,2024-04-15 16:39:00,2024-04-15 16:48:00,2.18,40.06,1.0,40.06,Wallet,Completed,4
1132,12,4,Market,IT Park,2024-07-18 19:23:00,2024-07-18 23:18:00,41.41,588.67,2.2,1295.07,Card,Completed,4
1133,42,3,Airport,Hotel,2024-05-19 12:00:00,2024-05-19 14:04:00,19.59,280.32,2.65,742.85,Cash,Completed,5
1134,45,5,City Mall,IT Park,2024-08-17 07:44:00,2024-08-17 08:42:00,11.2,180.33,2.65,477.87,Wallet,Completed,4
1135,19,8,Bus Stand,College,2024-10-01 09:54:00,2024-10-01 12:47:00,26.3,312.13,2.53,789.69,Card,No-show,
1136,9,5,Suburb,Hotel,2024-09-22 23:30:00,2024-09-23 00:54:00,22.33,265.53,1.88,499.2,Card,Completed,3
1137,24,8,Hospital,Airport,2024-08-12 18:28:00,2024-08-12 21:17:00,27.47,311.19,1.0,311.19,Card,Completed,3
1138,1,2,Hotel,City Mall,2024-03-19 11:16:00,2024-03-19 14:10:00,41.6,574.12,1.0,574.12,Wallet,Completed,4
1139,33,7,Market,Bus Stand,2024-02-02 08:40:00,2024-02-02 09:45:00,9.95,161.83,1.0,161.83,Wallet,Completed,3
1140,36,2,Hospital,Hospital,2024-03-23 07:20:00,2024-03-23 07:41:00,3.97,65.42,1.0,65.42,Cash,Completed,3
1141,10,8,Airport,Market,2024-02-23 17:00:00,2024-02-23 18:51:00,18.08,280.27,1.0,280.27,Card,Completed,3
1142,5,3,Suburb,College,2024-01-11 17:58:00,2024-01-11 20:09:00,22.22,346.01,1.0,346.01,Card,Completed,5
1143,17,3,Suburb,City Mall,2024-06-25 22:40:00,2024-06-26 00:05:00,21.29,390.79,1.0,390.79,Wallet,Completed,4
1144,41,1,City Mall,Airport,2024-03-30 22:24:00,2024-03-31 01:04:00,44.96,811.78,1.0,811.78,Wallet,Cancelled,
1145,27,7,Hotel,Hotel,2024-12-29 20:54:00,2024-12-29 21:47:00,11.37,161.66,1.0,161.66,Wallet,Cancelled,
1146,47,2,Suburb,Suburb,2024-08-19 13:24:00,2024-08-19 15:30:00,21.66,296.79,1.0,296.79,Card,Completed,5
1147,46,5,Hotel,Hospital,2024-04-07 16:55:00,2024-04-07 19:45:00,33.22,573.81,1.0,573.81,Wallet,Cancelled,
1148,14,7,Hotel,Airport,2024-07-20 07:06:00,2024-07-20 09:57:00,25.11,367.07,1.0,367.07,Card,Cancelled,
1149,14,7,Airport,Suburb,2024-06-21 16:10:00,2024-06-21 18:41:00,30.19,558.42,1.0,558.42,Wallet,Cancelled,
1150,37,1,City Mall,Hotel,2024-12-07 08:47:00,2024-12-07 11:38:00,31.11,533.66,1.0,533.66,Wallet,Cancelled,
1151,30,1,Airport,Railway Station,2024-05-05 20:08:00,2024-05-05 23:41:00,34.67,516.36,1.0,516.36,Cash,Completed,5
1152,6,6,Hospital,Suburb,2024-01-11 00:55:00,2024-01-11 03:24:00,39.32,536.8,1.0,536.8,Card,Cancelled,
1153,14,7,IT Park,IT Park,2024-06-06 19:23:00,2024-06-06 21:47:00,28.61,386.92,1.0,386.92,Cash,Completed,3
1154,36,2,College,IT Park,2024-03-22 20:09:00,2024-03-22 20:51:00,8.6,102.75,1.0,102.75,Card,Completed,5
1155,8,6,College,City Mall,2024-12-05 21:58:00,2024-12-05 23:20:00,20.85,355.4,1.0,355.4,Cash,Completed,4
1156,38,4,College,Market,2024-12-18 23:23:00,2024-12-19 02:16:00,42.0,658.52,1.0,658.52,Wallet,Cancelled,
1157,22,2,Suburb,Hospital,2024-02-13 20:04:00,2024-02-13 21:05:00,9.21,147.29,1.0,147.29,Wallet,Completed,5
1158,46,5,Hospital,IT Park,2024-02-12 11:51:00,2024-02-12 13:59:00,23.02,367.74,1.0,367.74,Card,No-show,
1159,33,7,IT Park,IT Park,2024-05-23 23:57:00,2024-05-24 04:32:00,41.34,616.66,1.0,616.66,Wallet,Completed,3
1160,28,6,City Mall,Market,2024-06-21 04:47:00,2024-06-21 09:07:00,44.79,728.0,1.0,728.0,Cash,Completed,3
1161,48,2,Hospital,Hospital,2024-10-20 01:24:00,2024-10-20 02:24:00,10.18,150.27,1.0,150.27,Card,Completed,4
1162,28,6,Railway Station,Hospital,2024-07-27 17:08:00,2024-07-27 20:49:00,42.52,712.33,1.0,712.33,Card,Completed,4
1163,8,6,Railway Station,Airport,2024-01-12 19:51:00,2024-01-12 23:01:00,34.65,448.5,1.4,627.9,Cash,Completed,3
1164,48,2,Railway Station,Market,2024-06-23 20:39:00,2024-06-23 21:10:00,4.56,71.42,1.0,71.42,Cash,Completed,4
1165,4,5,Suburb,Suburb,2024-12-26 07:58:00,2024-12-26 09:57:00,33.95,395.49,2.73,1079.69,Cash,Cancelled,
1166,46,5,Market,Airport,2024-02-10 12:40:00,2024-02-10 14:57:00,24.53,363.25,2.78,1009.83,Wallet,Completed,4
1167,12,4,Railway Station,Railway Station,2024-09-16 00:11:00,2024-09-16 04:59:00,43.88,575.1,1.0,575.1,Card,Completed,3
1168,12,4,Suburb,Hotel,2024-06-13 18:14:00,2024-06-13 19:02:00,8.57,137.83,1.0,137.83,Wallet,Completed,4
1169,23,3,Railway Station,College,2024-05-03 15:41:00,2024-05-03 18:41:00,40.24,662.68,1.0,662.68,Wallet,Completed,3
1170,47,2,Railway Station,Hospital,2024-01-31 17:52:00,2024-01-31 19:34:00,20.21,331.29,1.0,331.29,Card,No-show,
1171,50,5,Hospital,College,2024-07-04 17:38:00,2024-07-04 20:15:00,31.0,357.34,2.56,914.79,Wallet,Completed,4
1172,49,5,College,College,2024-09-07 10:47:00,2024-09-07 11:37:00,9.78,153.52,1.83,280.94,Wallet,Completed,4
1173,10,8,Hospital,Airport,2024-03-13 18:24:00,2024-03-13 20:41:00,19.75,221.12,1.78,393.59,Wallet,Completed,4
1174,43,2,Hotel,City Mall,2024-03-29 07:11:00,2024-03-29 07:59:00,10.94,121.77,1.0,121.77,Wallet,Completed,4
1175,36,2,Airport,Hospital,2024-05-22 08:31:00,2024-05-22 11:31:00,27.9,418.31,1.0,418.31,Cash,Completed,5
1176,5,3,IT Park,City Mall,2024-06-14 17:38:00,2024-06-14 19:06:00,14.09,181.5,1.0,181.5,Wallet,Completed,3
1177,41,1,City Mall,Hospital,2024-06-08 17:27:00,2024-06-08 19:38:00,28.11,443.94,1.0,443.94,Card,Completed,5
1178,31,8,College,IT Park,2024-02-02 01:23:00,2024-02-02 02:54:00,19.64,248.95,1.0,248.95,Card,Completed,4
1179,22,2,Market,Suburb,2024-10-22 18:44:00,2024-10-22 19:52:00,9.96,119.69,2.25,269.3,Card,Completed,5
1180,32,8,Railway Station,Bus Stand,2024-10-15 14:01:00,2024-10-15 15:14:00,15.14,273.21,1.0,273.21,Wallet,Completed,4
1181,30,1,Hospital,Airport,2024-11-04 20:46:00,2024-11-04 22:07:00,13.07,190.77,1.0,190.77,Wallet,Completed,3
1182,16,5,College,Hospital,2024-04-24 17:20:00,2024-04-24 19:06:00,16.99,271.25,1.0,271.25,Card,No-show,
1183,35,4,Bus Stand,Bus Stand,2024-04-12 19:41:00,2024-04-12 20:24:00,9.69,178.2,1.0,178.2,Wallet,Completed,3
1184,16,5,Hotel,Railway Station,2024-07-11 12:52:00,2024-07-11 15:34:00,38.59,516.54,1.0,516.54,Wallet,Completed,3
1185,30,1,Suburb,Market,2024-03-16 13:24:00,2024-03-16 15:03:00,25.65,404.01,1.0,404.01,Wallet,Completed,4
1186,19,8,Hotel,Bus Stand,2024-03-24 16:20:00,2024-03-24 20:14:00,43.09,516.71,1.0,516.71,Cash,Completed,4
1187,41,1,Airport,Bus Stand,2024-08-10 17:25:00,2024-08-10 18:18:00,9.24,146.96,1.0,146.96,Cash,Completed,5
1188,47,2,Suburb,Railway Station,2024-03-08 14:59:00,2024-03-08 15:22:00,4.45,54.35,1.0,54.35,Wallet,Cancelled,
1189,23,3,City Mall,Bus Stand,2024-06-22 06:21:00,2024-06-22 09:23:00,34.16,510.34,1.0,510.34,Cash,Completed,4
1190,14,7,Suburb,College,2024-08-17 08:48:00,2024-08-17 12:32:00,41.15,538.49,2.27,1222.37,Cash,Completed,5
1191,3,1,IT Park,College,2024-04-22 18:09:00,2024-04-22 22:15:00,43.02,520.6,1.88,978.73,Cash,Completed,5
1192,43,2,Hospital,Bus Stand,2024-12-22 12:04:00,2024-12-22 12:15:00,3.25,51.08,2.17,110.84,Card,Completed,5
1193,26,3,Market,IT Park,2024-04-18 07:00:00,2024-04-18 10:38:00,41.31,700.37,2.13,1491.79,Wallet,Completed,3
1194,13,4,Suburb,City Mall,2024-06-16 20:25:00,2024-06-16 21:03:00,6.68,88.73,2.21,196.09,Cash,Completed,4
1195,3,1,Suburb,Market,2024-07-17 19:47:00,2024-07-18 00:02:00,42.09,532.21,1.0,532.21,Wallet,Completed,5
1196,24,8,Suburb,City Mall,2024-08-25 05:40:00,2024-08-25 06:28:00,11.5,208.4,1.0,208.4,Wallet,Completed,3
1197,14,7,College,College,2024-09-12 21:24:00,2024-09-13 00:03:00,32.82,481.24,1.0,481.24,Card,Cancelled,
1198,39,5,Market,Airport,2024-05-26 18:42:00,2024-05-26 22:57:00,38.8,503.94,1.0,503.94,Cash,Cancelled,
1199,18,3,Suburb,Hotel,2024-01-01 10:24:00,2024-01-01 12:31:00,33.2,620.5,1.0,620.5,Wallet,Completed,5
1200,5,3,Suburb,Railway Station,2024-05-23 12:01:00,2024-05-23 12:57:00,14.44,162.88,1.0,162.88,Cash,Completed,4
